"id","created_at","updated_at","amount","metadata","tx_hash","block_number","contract_address","buyer_id","paylink_invoice_id","paylink_reference_id","payment_status","payment_type","referral_system_status","jggl_pack_id","discount_rate","full_amount","atla_pack_id"
1933,2025-11-23 10:46:42.000 +0300,2025-11-23 10:47:57.266 +0300,150.000000,"{""buyer"": ""TXFxvfdL1593WwkbHx7bdtVkevcKphoABD"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",e82d636449f6cc4d00384081cad012d392adc394d15ecb270d617b28f65f1168,77740793,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,26965,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1934,2025-11-23 11:00:24.000 +0300,2025-11-23 11:01:37.342 +0300,150.000000,"{""buyer"": ""TAdhsshUFrgkyTdDzL8zgyFKamWCExEpLF"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","388ff58bf629f47d0089ed29e2cd9bbd6b77cc3b0790ffc934e0f8dd32f7f455",77741067,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,7717,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1935,2025-11-23 11:06:33.000 +0300,2025-11-23 11:07:47.440 +0300,150.000000,"{""buyer"": ""TQMXq6xP82b1q2kxd9FG3cqERaG6gVCGsJ"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","758fb163fd273e9855a0cf6feef84b49285fd7b35298c2b059ef5e9defcba29e",77741190,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,7617,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1936,2025-11-23 11:26:24.000 +0300,2025-11-23 11:27:37.510 +0300,150.000000,"{""buyer"": ""TS1nD9Q9j8SxksVjcsZQYptzAFbQtoNpHM"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","878c462d08ebb67444889a970c6f17ce4c9102ae77a3bc3d3ffffc33b6d0a0e0",77741587,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,3944,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1937,2025-11-23 11:28:45.000 +0300,2025-11-23 11:29:57.512 +0300,150.000000,"{""buyer"": ""TTP8pkkgdb6dmcZuZFCEonQnEKN7pbNemN"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",e749bd242086897ea5afbbb8279e71c6102c2bae3fda167899c7636a09630d0e,77741634,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,2769,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1938,2025-11-23 11:30:33.000 +0300,2025-11-23 11:31:37.587 +0300,150.000000,"{""buyer"": ""TTP8pkkgdb6dmcZuZFCEonQnEKN7pbNemN"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","4d25d707e765f007cb2169a98498fa0f16a4d0c2d99d43f6e924014c04093606",77741670,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,2769,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1922,2025-11-23 07:03:09.000 +0300,2025-11-23 07:04:14.908 +0300,150.000000,"{""buyer"": ""TQdutbRnSL2g9c6GopX4XtVQBsHpAKYxLc"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","1e648772dc90fb33a6966fdc9022027d92e53d1539e727f38d4176bb3b1393f9",77736324,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,9645,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1939,2025-11-23 12:02:24.000 +0300,2025-11-23 12:03:38.059 +0300,150.000000,"{""buyer"": ""TD19iraJWPKFrRQfEkkkKqi9F1nQvPWApG"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","7ccb862f5f10f44df86d4124bf585296b7010df7f5d8be6d14a35cad2cef98b9",77742307,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,5931,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1942,2025-11-23 12:10:36.000 +0300,2025-11-23 12:11:48.142 +0300,150.000000,"{""buyer"": ""TAcMg9H7gqMaHZE5h614CwhGi7zAhWJr87"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","593d53c576e78d8b894bfe47f272835eb6f22d883ff250510655f2f90bc7b57e",77742471,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,5359,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1943,2025-11-23 12:18:03.000 +0300,2025-11-23 12:19:08.153 +0300,150.000000,"{""buyer"": ""TTTwP8TWTEQbzeQvz8mRpJ6DTBBE3FZcJG"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",aa5cd1b78ef4dc4f9a9531884662648e2c1a49e6f7c2590269f17759b83e80f1,77742620,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,5320,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1944,2025-11-23 12:23:30.000 +0300,2025-11-23 12:24:38.218 +0300,150.000000,"{""buyer"": ""TEhWt9t6XoxusnmdCjCDjsBmZHz4qEdu4n"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","101690992c1addba31dc06c3d71ea9f8bcd579c45d076ec1e5e6f1d574b5e678",77742729,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,3460,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1945,2025-11-23 12:28:33.000 +0300,2025-11-23 12:29:48.529 +0300,150.000000,"{""buyer"": ""TB1J7T2eJcES3munqFNretotDPZ8CFM25V"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","9873c09b952790d52d83a817d9383b985926b36f8e942ba229993824089dde6b",77742830,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,373,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1946,2025-11-23 13:17:12.000 +0300,2025-11-23 13:18:18.686 +0300,150.000000,"{""buyer"": ""TWUf12nuyomFkmBg9ZpgSUFi5LhsEPA7eZ"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","1f45c6fc4ed2c8a99230ee3c3e691fdb1519b4a5f4ac6eec57e2d4c91bbed8ec",77743803,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,11209,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1947,2025-11-23 13:28:54.000 +0300,2025-11-23 13:29:58.823 +0300,150.000000,"{""buyer"": ""TCDC5EYoZR17gQwfTnXtz6JvLTxPxeTA85"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","424d0513b1194062cefe0088f21d19785d9595b5feb4eeadd898c96bf5a5ab3b",77744037,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,8237,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1948,2025-11-23 13:56:15.000 +0300,2025-11-23 13:57:29.093 +0300,150.000000,"{""buyer"": ""TCT6A8MzthR3qaNL2fVC16Bm7FZhqhM3Rr"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","90fedd52aa7a95b867ecd45723b46768a209fdc87956f95307f57ed94efec5e5",77744584,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,14394,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1949,2025-11-23 14:01:33.000 +0300,2025-11-23 14:02:39.279 +0300,150.000000,"{""buyer"": ""TPpbiTsZYRhL27kJSeYnE7KYoTowhCm5qE"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","2bcc7d27634fb65dbcb6afa6509c9062cc9fd5af7682423f74144917f70e6a98",77744690,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,12484,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1950,2025-11-23 14:02:00.000 +0300,2025-11-23 14:03:09.390 +0300,150.000000,"{""buyer"": ""TPpbiTsZYRhL27kJSeYnE7KYoTowhCm5qE"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","087e7e37e3a9b0781de6783b57fa2d97ac95c7cd4a9e47f7423e26914ecfbd78",77744699,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,12484,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1951,2025-11-23 14:10:48.000 +0300,2025-11-23 14:11:59.204 +0300,1000.000000,"{""buyer"": ""TBtZCcpokcu7vCxpoVJ3WDeR1auTHhgHsv"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}","5439182f5aafee188913c016e1874d91bea08a275597bf927848d739f19a3543",77744875,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,7854,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
1952,2025-11-23 14:21:06.000 +0300,2025-11-23 14:22:19.713 +0300,150.000000,"{""buyer"": ""TVYtVmBi2N8y8CA4wV436QYqGH77opMdkp"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","684cccc297d7fe1ac523af714672ba5dfde23d8c1cc48d623cc1ba2c26d21d27",77745081,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,7612,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1953,2025-11-23 14:23:00.000 +0300,2025-11-23 14:24:09.517 +0300,150.000000,"{""buyer"": ""TXkBCooV1RwSo5jQDSbHMwH965sAzgVMse"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",bd5b2d57c77d94d54c52ac949ab7b6a251fc6e50670dee41b345ea55fbdbaa09,77745119,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,8498,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1954,2025-11-23 14:27:21.000 +0300,2025-11-23 14:28:29.620 +0300,150.000000,"{""buyer"": ""TPHoFFhnFs5wRbJenJ86rG3qwH6aMDYu3T"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","17ca35ca60a95a98a396f82f16ed894a4fae51005d9ee2a7dfa2c5816196b06b",77745206,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,8415,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1955,2025-11-23 14:29:18.000 +0300,2025-11-23 14:30:29.384 +0300,150.000000,"{""buyer"": ""TWqp6RvWizZtv7tuJrRfXv1D1KZhxZFfit"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","54ba72c560073103ccc7c0367a71a46797e6db43d7678ff32fe0b468fbdd74fc",77745245,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,13239,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1956,2025-11-23 14:33:12.000 +0300,2025-11-23 14:34:19.558 +0300,150.000000,"{""buyer"": ""TJFziBMY8kYzorpaYwgCa2Uy7DB9xmfk3L"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","66ec61ec7e0b4ca7c16d589f0d0d818a347d6cf4a64befba866800ff6a5341a4",77745323,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,8530,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1957,2025-11-23 14:49:48.000 +0300,2025-11-23 14:50:59.636 +0300,1000.000000,"{""buyer"": ""TRAxPfZXG76bxzWdfncn1N7vCatrYMP127"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}","30d85d683c78750dd621f9385742424e1477604fde7dd2ffba2b39deb0ed7a61",77745655,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,17809,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
1958,2025-11-23 14:57:51.000 +0300,2025-11-23 14:58:59.691 +0300,1000.000000,"{""buyer"": ""TRGFFeWXsPyqdGRNsx4FPDVpkr2tgjF2o2"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}","672a0308f2d1d601e8fb609547833bc40b85dddef4df8bf9a5980ea9149ce3b6",77745816,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,12021,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
1959,2025-11-23 15:06:09.000 +0300,2025-11-23 15:07:20.252 +0300,150.000000,"{""buyer"": ""TVFamNwucFfkHWCjA8LJpTFzraUSdSDDWa"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","3e0102f314cd074ce7f7b90c2ee0e26c673bded1582eafe3cef7276cc9dddea1",77745980,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,11534,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1960,2025-11-23 15:07:33.000 +0300,2025-11-23 15:08:40.321 +0300,150.000000,"{""buyer"": ""TVFamNwucFfkHWCjA8LJpTFzraUSdSDDWa"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",a94078fb581f328b554cf5d464e7b2d032ec6dc1bc81081cf8982a218c3ecef4,77746008,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,11534,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1961,2025-11-23 15:07:45.000 +0300,2025-11-23 15:08:50.325 +0300,5000.000000,"{""buyer"": ""TBXsTQ4Z7HtqguqpECgX7e2aK18H67B83K"", ""packId"": ""3"", ""roundId"": ""1"", ""amountUSDT"": ""5000000000"", ""contract_name"": ""Purchase""}","748bc70d1049e0c464457b33e14d9415a7adb7fc2ec881a14285fd316ee78867",77746012,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,20251,,,COMPLETED,CRYPTO,1,3,0.0000,5000.000000,
1962,2025-11-23 15:08:42.000 +0300,2025-11-23 15:09:49.700 +0300,150.000000,"{""buyer"": ""TAkHjR1U3mmuemPSXCpBvwvPQCv1bunUeW"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",afd0258f58bf3c83e42e668c8db5f35c71cc8cb1e6d273c54bf06a004935ac29,77746031,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,26986,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1963,2025-11-23 15:09:48.000 +0300,2025-11-23 15:10:59.776 +0300,1000.000000,"{""buyer"": ""TXG1RnZHnPXy23hUz9BRasQhWePnwufm7o"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}","37cc960e6791dd4e392cd318ddbede71aab30a1b53afedd598bfb285cb3b57f7",77746053,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,5962,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
1964,2025-11-23 15:11:45.000 +0300,2025-11-23 15:12:49.871 +0300,150.000000,"{""buyer"": ""TXYxebz8h1Q88g62DJgLWM75Rv7qg8Wiku"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",d226960fa5ac844875aca50f6f32bb80f8519e1684586a184d5e58193f2ac3ef,77746092,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,8090,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1965,2025-11-23 15:19:27.000 +0300,2025-11-23 15:20:39.846 +0300,150.000000,"{""buyer"": ""TGQJ6kntY2qBiz5S3hSDJFmk4GDKHCCArA"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","2b223276bc2d53ac58cc77b828f384ed0bd856087cdd66feee3ea654d49d31fc",77746246,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,12886,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1966,2025-11-23 15:19:39.000 +0300,2025-11-23 15:20:50.045 +0300,150.000000,"{""buyer"": ""TK2ArmoJE4pkEeGz7TfMAYbYMxB7gwcxs7"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",a73ad7d86c38735970d404259710350f8f1826126e64e1b8e1275d48ced2a0e7,77746250,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,7561,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1967,2025-11-23 15:39:45.000 +0300,2025-11-23 15:41:00.193 +0300,1000.000000,"{""buyer"": ""TSNv63oH63wgTx4iP1F2rpQmxZ71PUzyy4"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}",d0f3b6ebd8839a45d0370e7b089f7e17acc38831a40136a48241a5d117ddcfe4,77746652,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,12795,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
1968,2025-11-23 15:44:51.000 +0300,2025-11-23 15:46:00.649 +0300,1000.000000,"{""buyer"": ""TU6BCiSzViLLuxq33ZGoPQVRCeUcRwmNV6"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}","53cd690bb56bced8b87a382e4ebc64c3c3926601fe538f52579b250958375368",77746754,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,2846,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
1969,2025-11-23 15:45:36.000 +0300,2025-11-23 15:46:50.359 +0300,150.000000,"{""buyer"": ""TY5bAuMPYuebPrXEzbE19d6X9xoiUufdds"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","411ef48f3765d1c55f36a50f3be745f579ccb729170c27f6c61e575a4f5c721b",77746769,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,5437,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1970,2025-11-23 15:52:27.000 +0300,2025-11-23 15:53:40.251 +0300,150.000000,"{""buyer"": ""TF3LLmqN9uDhh5L5PMvHEdU1FcP4FpNnv3"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",be74ef9c279111db17b40b698e775f50cb269fec56e4a2bcfeb8d3670f2897b1,77746906,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,4915,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1971,2025-11-23 16:01:30.000 +0300,2025-11-23 16:02:40.200 +0300,150.000000,"{""buyer"": ""TPMc7vyhs48vD3rEviYUs8hxRYJ5QzqPpB"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","33f6eb5860bd7f7e546bd9916a9ae5ecca4ecec4eb589bee81348c1bfa2057d5",77747087,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,2489,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1972,2025-11-23 16:12:33.000 +0300,2025-11-23 16:13:40.783 +0300,150.000000,"{""buyer"": ""TFrWvfoBQ4rYNBzMsGmsLcsYnYSKUZbDaR"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","6b98e0874a7227e5cdf234a3e4e319541630cd4a70da10d55bb41dd84de43df8",77747308,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,3816,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1973,2025-11-23 16:16:03.000 +0300,2025-11-23 16:17:10.915 +0300,150.000000,"{""buyer"": ""TFrWvfoBQ4rYNBzMsGmsLcsYnYSKUZbDaR"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","9dcdfad2ba33262a975cfc39fcee793de0b498f4f5aa68d2a34fcae74a04d46f",77747378,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,3816,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1974,2025-11-23 16:17:12.000 +0300,2025-11-23 16:18:20.519 +0300,150.000000,"{""buyer"": ""TFrWvfoBQ4rYNBzMsGmsLcsYnYSKUZbDaR"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","5511452fb4a71fce445051649394948dd13a04334722216f0e9e4c0ad80ea652",77747401,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,3816,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1975,2025-11-23 16:18:30.000 +0300,2025-11-23 16:19:40.624 +0300,150.000000,"{""buyer"": ""TNiFepznwWfryvYqDZLPuvVLafC6DEPuWy"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",e5309dd6612b8430c4417590a95bcf3dc2c346f143a498b20db611713ebed6c3,77747427,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,2210,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1976,2025-11-23 16:26:21.000 +0300,2025-11-23 16:27:30.765 +0300,150.000000,"{""buyer"": ""TQAV3SoiiSfgUHg4DTJNU5nbUVmQiSjaSm"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","5daa2863f53daf8ab53fa18b9031fcbf3f00f7d08036d5f37450e75f3118834b",77747584,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,24847,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1977,2025-11-23 16:30:30.000 +0300,2025-11-23 16:31:40.813 +0300,150.000000,"{""buyer"": ""TAqEZTF1pTkbAPpBaLoj3R5EMJrCf1rJtK"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",dea7a27994259d61b1b1c5c1eb8a80e6f91903a35063eae08ad2762f917247e1,77747667,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,21708,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1979,2025-11-23 16:34:54.000 +0300,2025-11-23 16:36:00.890 +0300,150.000000,"{""buyer"": ""TXXSiAHmPDuftV9qimRJoEAHwtNPqaZbuk"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","1e31c005b4e4d482c57c95cd15146174766f66106ae2d1bed8356936bf4efcb8",77747755,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,25071,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1978,2025-11-23 16:34:18.000 +0300,2025-11-23 16:35:27.959 +0300,14.250000,"{""buyer"": ""TTZJRGmx9UqNNzMTnM14TRMZeeRR3dN5p7"", ""amountUSDT"": ""14250000"", ""atlaAmount"": ""1000000000000000000"", ""contract_name"": ""PurchaseMlm"", ""atlaCoinsCredited"": true, ""atlaCoinsCreditedAmount"": ""1""}","242f6444f145e9822f225ebd013458feec5cea0d4b5234206ea977a10b10fe26",77747743,TPCGvvYPTAPKsZUJXXFcWsqEMNbLEGWymU,5442,,,COMPLETED,CRYPTO,1,,0.0000,14.250000,
1980,2025-11-23 16:36:39.000 +0300,2025-11-23 16:37:50.982 +0300,150.000000,"{""buyer"": ""TYZrLBUuqCKMwbZhTwyoLNEkdsAhPoJxHk"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",ab49e1d1e489a0a969cd8118a8cac925ca79155e3e175f4ecf7e8de2afff19f8,77747790,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,12037,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1981,2025-11-23 16:40:30.000 +0300,2025-11-23 16:41:41.075 +0300,150.000000,"{""buyer"": ""TFui1QW3AJyd7Pkh7LsQEvCnJZUzHRDN6y"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","1ff53a735b75c8a041b44891989fc05ddc9a6e0d6a918cb7b6015ff83a8e3592",77747867,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,5548,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1982,2025-11-23 16:41:15.000 +0300,2025-11-23 16:42:21.684 +0300,150.000000,"{""buyer"": ""TWPFN42igoxhuapB9LiroRckNXGb3a6RMj"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",f0f703b67c9f8e9405b0facdfe0f007d80d1fd77ac91c69727038ad7b4acea6b,77747882,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,24738,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1985,2025-11-23 17:43:57.000 +0300,2025-11-23 17:45:11.727 +0300,150.000000,"{""buyer"": ""TKRkD2QanCQd7gxcihkZgHfVrY9Yj7vkxM"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}",b5afff0187c23113f3f3bf84f2de483d413461be972a338df1ed0e14db19749d,77749136,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,3824,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
1983,2025-11-23 16:41:48.000 +0300,2025-11-23 16:43:01.294 +0300,1000.000000,"{""buyer"": ""TMmcHkhXLyRBNqkSq4eTkcNX6GZnoGrUya"", ""packId"": ""2"", ""roundId"": ""1"", ""amountUSDT"": ""1000000000"", ""contract_name"": ""Purchase""}","6c19898f1c60c69cb48ebcb1e8ca319c3b469c698027d7a469b63fe9042ced85",77747893,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,26993,,,COMPLETED,CRYPTO,1,2,0.0000,1000.000000,
1986,2025-11-23 17:47:06.000 +0300,2025-11-23 17:48:21.627 +0300,150.000000,"{""buyer"": ""TBqrqVZPrYu6y25eyqvrPrtbepK4MgbecJ"", ""packId"": ""1"", ""roundId"": ""1"", ""amountUSDT"": ""150000000"", ""contract_name"": ""Purchase""}","04e048071d0ea072b7cdf49f72eb65ca87a35477431b0084815df1d2af6c8389",77749199,TUcK1uRsaNYsoVL2ggeyeiz1isBCV9TvwN,422,,,COMPLETED,CRYPTO,1,1,0.0000,150.000000,
